Total Charges,Total Revenue,Total Long Distance Charges,Avg Monthly Long Distance Charges,Zip Code,Latitude,Longitude,Contract,Monthly Charge,City,Number of Referrals,Tenure in Months,Premium Tech Support,Online Security,Online Backup,Internet Type,Number of Dependents,Device Protection Plan,Streaming Music,Avg Monthly GB Download,Churn Target
3186.7,4026.58,839.88,23.33,96093,40.759401,-122.939337,0.0,90.85,1050.0,0,36,0.0,2.0,0.0,2.0,0,0.0,0.0,23.0,1
718.55,952.2,223.65,24.85,93549,36.296851,-117.865469,2.0,79.55,695.0,0,9,0.0,0.0,0.0,2.0,0,0.0,0.0,15.0,0
8310.55,10842.48,2401.93,33.83,94063,37.499411,-122.196318,2.0,116.1,809.0,1,71,2.0,2.0,2.0,2.0,0,2.0,2.0,27.0,0
837.95,1009.55,171.6,15.6,93267,36.141319,-119.129075,0.0,76.5,957.0,0,11,0.0,0.0,0.0,2.0,0,0.0,0.0,4.0,1
3906.7,5239.5,1332.8,27.2,90048,34.072945,-118.37267,0.0,84.5,552.0,0,49,0.0,0.0,0.0,2.0,0,0.0,2.0,24.0,0
3876.2,4349.7,473.5,9.47,93930,36.220761,-120.980777,1.0,75.7,472.0,5,50,0.0,0.0,0.0,1.0,0,2.0,2.0,28.0,0
593.45,844.82,251.37,35.91,95323,37.605926,-120.69955,0.0,90.45,419.0,0,7,0.0,0.0,0.0,2.0,0,2.0,0.0,27.0,1
2440.15,3135.67,695.52,28.98,94601,37.776523,-122.219268,0.0,101.25,688.0,0,24,0.0,0.0,2.0,2.0,0,0.0,2.0,30.0,1
780.2,1171.88,391.68,11.52,91105,34.13946,-118.166649,0.0,24.7,732.0,5,34,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1238.65,3961.93,2723.28,48.63,92627,33.645672,-117.922613,1.0,21.2,221.0,0,56,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
477.55,639.01,161.46,26.91,95060,36.993451,-122.098858,0.0,83.55,885.0,1,6,0.0,0.0,2.0,2.0,0,0.0,2.0,6.0,1
25.25,25.25,0.0,0.0,92084,33.22784,-117.200024,0.0,25.25,1039.0,0,1,0.0,0.0,0.0,1.0,0,0.0,0.0,15.0,1
70.6,97.72,27.12,27.12,92126,32.886925,-117.152162,0.0,70.6,852.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,23.0,1
75.75,84.1,8.35,8.35,92027,33.141265,-116.967221,0.0,75.75,305.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,23.0,1
1242.2,1449.2,207.0,13.8,95939,39.53222,-122.594879,0.0,87.75,296.0,0,15,0.0,2.0,0.0,2.0,0,0.0,0.0,59.0,0
1358.6,1687.58,358.74,19.93,91201,34.17051,-118.289463,0.0,77.8,366.0,0,18,0.0,0.0,2.0,2.0,0,2.0,0.0,26.0,0
274.35,480.8,206.45,41.29,93267,36.141319,-119.129075,0.0,55.8,957.0,0,5,0.0,2.0,0.0,1.0,0,2.0,0.0,51.0,0
5711.05,6246.21,535.16,7.87,91423,34.146957,-118.432138,2.0,70.5,913.0,1,68,0.0,2.0,2.0,2.0,0,0.0,0.0,4.0,0
480.6,524.31,61.92,5.16,95113,37.333851,-121.891147,0.0,44.55,861.0,0,12,0.0,0.0,0.0,1.0,1,0.0,0.0,16.0,1
74.5,110.94,36.44,36.44,93040,34.432843,-118.730106,0.0,74.5,760.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,16.0,1
1583.5,1803.26,219.76,3.28,90278,33.873395,-118.37019,2.0,24.85,807.0,9,67,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1509.9,3220.9,1711.0,29.5,91723,34.084747,-117.886844,2.0,25.15,227.0,1,58,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
246.3,271.9,15.6,5.2,94040,37.380662,-122.086022,0.0,75.8,646.0,0,3,0.0,0.0,0.0,2.0,0,0.0,0.0,23.0,1
3532.0,4806.7,1274.7,36.42,95318,37.654551,-119.822984,1.0,99.25,291.0,0,35,2.0,0.0,0.0,2.0,0,2.0,2.0,2.0,0
1127.35,1287.51,160.16,7.28,94568,37.713926,-121.928425,0.0,54.45,270.0,0,22,0.0,2.0,0.0,1.0,0,0.0,0.0,7.0,1
1468.75,3660.43,2191.68,30.44,92253,33.695532,-116.310571,2.0,19.8,492.0,0,72,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
19.5,27.52,8.02,8.02,95551,40.665952,-124.240051,0.0,19.5,540.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
246.7,319.24,72.54,5.58,92091,32.99356,-117.207121,2.0,19.75,798.0,7,13,1.0,1.0,1.0,3.0,1,1.0,1.0,0.0,0
68.45,73.65,5.2,1.3,93108,34.457541,-119.631072,0.0,20.15,882.0,0,4,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
20.05,32.05,12.0,12.0,91207,34.182378,-118.262922,0.0,20.05,366.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
1013.35,1649.79,636.44,45.46,94111,37.801776,-122.402293,2.0,75.1,855.0,8,14,0.0,0.0,0.0,2.0,0,0.0,0.0,4.0,0
24.45,24.45,0.0,0.0,92337,34.049671,-117.468896,0.0,24.45,329.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,1
541.15,868.68,327.53,46.79,95305,37.818589,-120.256995,0.0,74.9,84.0,0,7,0.0,0.0,0.0,2.0,0,0.0,0.0,25.0,1
50.55,73.11,22.56,22.56,95388,37.421299,-120.599587,0.0,50.55,1083.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,1
1818.3,2469.1,650.8,32.54,92553,33.923149,-117.244933,1.0,94.3,634.0,1,20,2.0,2.0,0.0,2.0,0,2.0,0.0,5.0,0
235.05,262.13,27.08,6.77,95920,39.449794,-121.936372,0.0,54.7,124.0,2,4,0.0,2.0,2.0,0.0,0,0.0,0.0,3.0,0
50.75,96.52,45.77,45.77,92596,33.657433,-117.04254,0.0,50.75,1078.0,0,1,0.0,2.0,0.0,1.0,0,0.0,0.0,20.0,0
3415.25,4854.18,1438.93,38.89,92256,34.097863,-116.594561,0.0,92.95,636.0,1,37,0.0,0.0,2.0,2.0,1,2.0,0.0,29.0,0
263.05,263.05,0.0,0.0,92276,33.849263,-116.382778,0.0,44.4,993.0,0,6,0.0,0.0,0.0,1.0,0,0.0,2.0,24.0,0
6555.2,9275.1,2719.9,46.1,91711,34.127621,-117.717863,2.0,111.1,191.0,1,59,2.0,2.0,2.0,2.0,3,0.0,2.0,57.0,0
3024.15,4753.36,1729.21,35.29,94598,37.916648,-122.008483,0.0,61.75,1043.0,6,49,2.0,2.0,0.0,1.0,1,2.0,0.0,28.0,0
2588.95,2588.95,0.0,0.0,93605,37.17277,-119.2997,1.0,40.6,83.0,0,63,2.0,2.0,2.0,1.0,0,0.0,0.0,28.0,0
4854.3,4946.3,92.0,2.0,95640,38.33788,-120.954202,2.0,108.9,448.0,6,46,2.0,0.0,2.0,2.0,0,2.0,2.0,48.0,0
6424.25,8836.55,2412.3,36.55,93266,36.175255,-119.813805,2.0,96.6,956.0,5,66,2.0,2.0,2.0,2.0,0,2.0,0.0,20.0,0
60.65,119.39,58.74,19.58,94542,37.656695,-122.048361,0.0,20.85,408.0,0,3,1.0,1.0,1.0,3.0,3,1.0,1.0,0.0,0
1185.0,1822.98,637.98,45.57,93422,35.453912,-120.69461,0.0,82.65,44.0,8,14,0.0,0.0,2.0,2.0,0,2.0,0.0,10.0,0
2033.85,2551.62,517.77,15.69,95628,38.652065,-121.25441,0.0,60.9,311.0,0,33,0.0,2.0,2.0,1.0,0,0.0,0.0,24.0,0
2082.95,3066.91,883.96,40.18,95923,40.171312,-121.120605,0.0,96.7,150.0,0,22,0.0,0.0,0.0,2.0,0,0.0,2.0,8.0,1
50.6,80.92,30.32,15.16,93436,34.601055,-120.382917,0.0,19.4,544.0,0,2,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
145.4,162.4,17.0,8.5,91744,34.031441,-117.936436,0.0,73.55,491.0,1,2,0.0,0.0,2.0,2.0,0,0.0,2.0,59.0,1
95.6,102.27,6.67,6.67,92270,33.763678,-116.429928,0.0,95.6,796.0,0,1,0.0,2.0,0.0,2.0,0,0.0,2.0,27.0,1
3653.35,4212.65,559.3,15.98,91502,34.177267,-118.31003,0.0,100.5,119.0,1,35,2.0,2.0,2.0,0.0,0,0.0,0.0,22.0,1
7318.2,10690.92,3372.72,48.88,93110,34.437945,-119.77191,2.0,108.4,882.0,1,69,2.0,0.0,2.0,2.0,0,2.0,0.0,4.0,1
847.3,1004.74,157.44,19.68,93608,36.488056,-120.407691,0.0,103.35,148.0,0,8,2.0,2.0,0.0,2.0,0,0.0,2.0,41.0,1
89.05,131.35,42.3,14.1,92677,33.529047,-117.701175,0.0,23.6,498.0,9,3,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
71.55,88.82,17.27,17.27,93103,34.438581,-119.685368,0.0,71.55,882.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,10.0,1
3856.75,5538.91,1682.16,39.12,95407,38.394091,-122.739814,0.0,89.55,891.0,0,43,0.0,0.0,0.0,2.0,0,0.0,2.0,6.0,1
1510.3,2487.43,977.13,36.19,93603,36.64545,-118.924982,0.0,54.75,54.0,5,27,0.0,2.0,2.0,1.0,6,0.0,0.0,53.0,0
1222.05,1517.73,295.68,26.88,94030,37.601248,-122.403099,0.0,96.2,611.0,5,11,2.0,2.0,0.0,2.0,0,0.0,0.0,19.0,1
74.9,110.15,35.25,35.25,94931,38.326215,-122.718742,0.0,74.9,222.0,0,1,0.0,0.0,0.0,2.0,0,2.0,0.0,30.0,1
20.25,48.43,28.18,28.18,93610,37.100948,-120.270136,0.0,20.25,187.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
253.5,617.2,363.7,36.37,92585,33.739412,-117.173334,2.0,25.35,964.0,3,10,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
1058.25,1313.55,145.3,14.53,93626,37.027663,-119.69056,0.0,98.5,350.0,0,10,2.0,0.0,0.0,2.0,0,0.0,2.0,30.0,1
4600.7,5969.39,1368.69,31.83,92027,33.141265,-116.967221,0.0,108.15,305.0,0,43,2.0,2.0,2.0,2.0,0,0.0,0.0,10.0,1
1830.05,3588.29,1758.24,24.42,95370,37.982716,-120.343732,2.0,24.65,934.0,3,72,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
2034.25,2662.67,628.42,24.17,93647,36.600185,-119.175655,1.0,78.95,710.0,3,26,0.0,0.0,0.0,2.0,3,0.0,2.0,75.0,0
174.75,229.09,54.34,27.17,92327,34.875144,-116.821698,0.0,90.75,238.0,0,2,0.0,2.0,0.0,2.0,0,0.0,2.0,23.0,0
648.65,670.25,21.6,1.8,95525,40.94338,-123.831799,0.0,53.75,93.0,0,12,2.0,0.0,2.0,1.0,0,0.0,0.0,3.0,0
3545.35,4434.83,889.48,24.04,91732,34.074492,-118.01462,0.0,101.9,289.0,0,37,0.0,0.0,2.0,2.0,0,2.0,2.0,59.0,1
6511.25,9440.3,2929.05,42.45,96088,40.497441,-121.827524,1.0,95.75,915.0,9,69,0.0,0.0,2.0,2.0,2,2.0,0.0,27.0,0
4533.7,4668.59,134.89,2.87,92117,32.825086,-117.199424,0.0,98.75,852.0,1,47,0.0,2.0,2.0,2.0,0,2.0,2.0,51.0,1
1384.75,1582.15,197.4,16.45,93010,34.227846,-119.079903,0.0,112.95,138.0,0,12,2.0,0.0,2.0,0.0,0,2.0,2.0,23.0,1
59.75,99.59,39.84,13.28,94520,38.013825,-122.039144,0.0,19.6,212.0,0,3,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
4510.8,6197.32,1686.52,38.33,96058,41.769709,-121.92063,1.0,106.05,567.0,0,44,0.0,2.0,2.0,2.0,0,2.0,2.0,41.0,0
74.25,96.05,21.8,21.8,93924,36.414611,-121.6386,0.0,74.25,159.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,42.0,1
5791.1,6791.1,990.0,19.8,91741,34.14649,-117.849815,1.0,114.35,367.0,0,50,2.0,2.0,2.0,2.0,0,2.0,2.0,21.0,0
4156.8,4314.18,157.38,3.66,90065,34.108833,-118.229715,0.0,94.5,552.0,4,43,0.0,2.0,2.0,2.0,0,0.0,0.0,22.0,0
132.4,179.44,47.04,23.52,94586,37.587494,-121.862856,0.0,70.5,968.0,0,2,2.0,0.0,0.0,1.0,0,0.0,2.0,48.0,0
554.45,853.41,298.96,37.37,92124,32.827238,-117.089287,0.0,65.45,852.0,0,8,2.0,0.0,2.0,0.0,0,0.0,0.0,16.0,0
926.0,2463.36,1537.36,34.94,93905,36.667794,-121.601306,1.0,20.6,841.0,1,44,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
225.55,411.25,185.7,18.57,94577,37.717196,-122.159338,2.0,26.1,864.0,10,10,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
659.45,1046.17,316.72,39.59,93641,36.696759,-119.024051,0.0,85.65,616.0,1,8,0.0,0.0,0.0,2.0,0,0.0,2.0,16.0,0
85.0,115.52,30.52,30.52,92612,33.643095,-117.810896,0.0,85.0,449.0,0,1,0.0,0.0,0.0,2.0,0,0.0,2.0,30.0,1
1938.9,2431.26,492.36,22.38,90746,33.859171,-118.252272,0.0,89.75,163.0,8,22,0.0,0.0,0.0,2.0,0,0.0,2.0,14.0,0
20.9,36.63,15.73,15.73,95254,38.192608,-120.957842,0.0,20.9,1041.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
1834.15,1875.04,40.89,1.41,91501,34.188339,-118.300942,0.0,60.2,119.0,9,29,0.0,2.0,0.0,1.0,3,0.0,2.0,73.0,0
934.15,1506.71,572.56,33.68,91354,34.457005,-118.573726,0.0,55.5,1023.0,0,17,0.0,2.0,2.0,1.0,0,0.0,0.0,14.0,0
123.8,191.3,67.5,33.75,94610,37.808731,-122.238708,0.0,70.15,688.0,0,2,0.0,0.0,0.0,2.0,0,0.0,0.0,10.0,0
4867.95,5703.76,835.81,15.77,95335,38.109125,-120.078597,1.0,94.25,545.0,1,53,0.0,0.0,2.0,2.0,0,0.0,2.0,9.0,1
69.1,107.76,38.66,38.66,92130,32.957195,-117.202542,0.0,69.1,852.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,18.0,1
1345.75,1550.23,204.48,11.36,91103,34.167465,-118.165327,0.0,74.15,732.0,0,18,0.0,0.0,0.0,2.0,0,0.0,0.0,13.0,0
1808.7,2695.32,886.62,42.22,95032,37.233034,-121.947427,0.0,86.5,554.0,3,21,0.0,0.0,0.0,2.0,0,0.0,2.0,29.0,1
321.65,504.93,173.28,43.32,93202,36.315979,-119.710852,0.0,85.65,38.0,0,4,0.0,0.0,0.0,2.0,0,0.0,0.0,20.0,1
1582.75,1918.6,335.85,22.39,94014,37.691561,-122.445202,0.0,105.1,239.0,0,15,2.0,2.0,0.0,2.0,0,2.0,2.0,7.0,1
1782.4,2837.0,974.6,48.73,92544,33.644585,-116.871544,0.0,94.1,413.0,0,20,0.0,0.0,2.0,2.0,0,2.0,0.0,12.0,1
6707.15,6794.48,87.33,1.23,92595,33.617108,-117.253349,2.0,95.5,1070.0,2,71,2.0,0.0,2.0,2.0,0,2.0,0.0,9.0,0
2602.9,3657.38,1054.48,37.66,95448,38.618347,-122.908422,0.0,92.35,409.0,1,28,0.0,2.0,0.0,2.0,0,0.0,2.0,20.0,1
169.75,379.11,209.36,26.17,94922,38.343282,-122.9755,0.0,19.65,95.0,6,8,1.0,1.0,1.0,3.0,3,1.0,1.0,0.0,0
2188.5,3896.7,1708.2,47.45,94599,38.421458,-122.365048,1.0,63.7,1097.0,8,36,0.0,2.0,0.0,1.0,2,2.0,2.0,14.0,0
3085.35,3085.35,0.0,0.0,94577,37.717196,-122.159338,0.0,44.95,864.0,0,68,2.0,0.0,2.0,0.0,0,0.0,2.0,13.0,0
7246.15,10121.1,2874.95,44.23,93256,35.957019,-119.330928,2.0,110.35,763.0,0,65,2.0,2.0,0.0,2.0,0,2.0,0.0,27.0,0
2135.5,2235.41,89.91,3.33,90660,33.989524,-118.089299,0.0,78.05,750.0,0,27,0.0,0.0,0.0,2.0,1,2.0,0.0,18.0,1
58.3,73.75,15.45,5.15,95667,38.733714,-120.795213,0.0,19.95,765.0,0,3,1.0,1.0,1.0,3.0,3,1.0,1.0,0.0,0
1009.25,1009.25,0.0,0.0,90275,33.753146,-118.367459,0.0,33.75,797.0,4,29,0.0,0.0,0.0,1.0,0,0.0,0.0,22.0,0
4976.15,6986.71,2010.56,32.96,95117,37.311088,-121.961786,2.0,81.0,861.0,1,61,2.0,0.0,0.0,1.0,3,2.0,2.0,41.0,0
90.35,90.35,0.0,0.0,94601,37.776523,-122.219268,0.0,49.25,688.0,0,2,0.0,0.0,0.0,1.0,0,2.0,2.0,51.0,1
5705.05,8801.36,3096.31,43.61,92037,32.853743,-117.25034,2.0,80.7,487.0,8,71,2.0,0.0,2.0,0.0,0,2.0,2.0,27.0,0
7188.5,7600.7,382.2,5.46,95548,41.572813,-124.035011,2.0,104.3,476.0,9,70,2.0,0.0,0.0,2.0,0,2.0,2.0,30.0,0
1303.5,2935.41,1646.4,23.52,92083,33.17494,-117.242761,2.0,19.45,1039.0,9,70,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
4364.1,4858.66,494.56,11.24,91105,34.13946,-118.166649,0.0,96.1,732.0,4,44,0.0,0.0,0.0,2.0,0,0.0,2.0,59.0,1
1386.9,1579.34,192.44,2.83,90405,34.005439,-118.477507,2.0,20.05,889.0,0,68,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
927.35,1311.43,304.08,25.34,90292,33.977468,-118.445475,0.0,78.95,581.0,0,12,0.0,2.0,0.0,2.0,3,0.0,0.0,56.0,1
2187.15,2856.99,669.84,27.91,95054,37.393554,-121.965114,0.0,89.55,883.0,0,24,0.0,0.0,2.0,2.0,0,2.0,2.0,59.0,0
488.25,1317.65,829.4,37.7,92861,33.817473,-117.810462,1.0,20.25,1036.0,1,22,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
1078.75,1188.58,126.88,2.44,91205,34.13658,-118.245839,2.0,20.1,366.0,10,52,1.0,1.0,1.0,3.0,1,1.0,1.0,0.0,0
144.55,232.61,78.06,39.03,92126,32.886925,-117.152162,0.0,80.25,852.0,0,2,0.0,0.0,0.0,2.0,0,0.0,0.0,30.0,1
2602.9,3657.38,1054.48,37.66,95448,38.618347,-122.908422,0.0,92.35,409.0,1,28,0.0,2.0,0.0,2.0,0,0.0,2.0,20.0,1
45.1,60.34,15.24,15.24,91606,34.187599,-118.387125,0.0,45.1,674.0,0,1,0.0,0.0,0.0,1.0,0,0.0,0.0,14.0,1
853.1,1091.69,238.59,26.51,92126,32.886925,-117.152162,0.0,89.45,852.0,3,9,0.0,0.0,0.0,2.0,0,0.0,2.0,18.0,1
198.5,253.62,45.12,22.56,96146,39.191797,-120.212401,0.0,100.2,699.0,0,2,0.0,2.0,2.0,2.0,0,0.0,2.0,15.0,0
6687.85,7864.32,1176.47,16.57,91709,33.942895,-117.725644,1.0,97.65,186.0,0,71,2.0,2.0,0.0,2.0,0,0.0,2.0,5.0,0
818.05,1313.05,495.0,49.5,93612,36.814539,-119.711868,0.0,81.0,200.0,0,10,0.0,0.0,2.0,2.0,0,0.0,0.0,19.0,1
1359.7,1359.7,0.0,0.0,94550,37.571748,-121.659562,0.0,30.35,534.0,2,44,0.0,0.0,2.0,0.0,0,0.0,0.0,28.0,1
411.45,423.49,0.0,0.0,93101,34.419203,-119.710008,1.0,40.25,882.0,0,10,2.0,2.0,2.0,1.0,5,0.0,0.0,57.0,0
74.45,115.72,31.27,31.27,92028,33.362575,-117.299644,0.0,74.45,315.0,1,1,0.0,0.0,0.0,2.0,0,0.0,0.0,11.0,1
5812.0,6137.8,325.8,5.43,92254,33.543835,-115.993906,1.0,95.4,597.0,5,60,0.0,2.0,0.0,2.0,0,2.0,0.0,29.0,0
3168.0,4634.48,1466.48,31.88,93280,35.652242,-119.4464,0.0,69.1,1046.0,7,46,0.0,0.0,2.0,1.0,0,0.0,2.0,53.0,0
422.3,672.48,270.63,30.07,92025,33.081478,-117.033814,1.0,48.6,305.0,9,9,0.0,2.0,0.0,1.0,0,0.0,0.0,30.0,0
293.3,293.3,0.0,0.0,94596,37.900662,-122.052782,0.0,40.1,1043.0,0,7,0.0,0.0,2.0,1.0,0,0.0,2.0,19.0,1
69.95,97.53,27.58,27.58,95460,39.305545,-123.743697,0.0,69.95,598.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,16.0,1
265.8,265.8,0.0,0.0,95132,37.424655,-121.74841,2.0,44.4,861.0,0,7,2.0,0.0,2.0,1.0,0,0.0,0.0,26.0,0
298.45,298.45,0.0,0.0,95567,41.950683,-124.097094,0.0,33.9,924.0,0,10,0.0,0.0,0.0,1.0,0,0.0,2.0,30.0,1
340.85,938.45,597.6,39.84,95328,37.555631,-120.911653,0.0,19.45,471.0,1,15,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
521.1,834.49,341.74,48.82,92028,33.362575,-117.299644,0.0,74.65,315.0,0,7,2.0,0.0,0.0,0.0,0,0.0,2.0,19.0,1
7099.0,8144.12,1045.12,16.33,90241,33.940884,-118.128628,2.0,111.6,266.0,9,64,2.0,2.0,0.0,2.0,0,2.0,0.0,10.0,0
762.25,990.41,228.16,14.26,90036,34.070291,-118.349191,0.0,50.15,552.0,0,16,0.0,2.0,0.0,1.0,0,0.0,0.0,53.0,1
574.35,688.87,114.52,16.36,92102,32.716007,-117.117462,1.0,89.15,852.0,0,7,0.0,0.0,0.0,2.0,0,0.0,0.0,28.0,0
1332.4,1352.4,0.0,0.0,93221,36.301689,-119.018233,0.0,45.9,310.0,3,29,0.0,0.0,0.0,1.0,0,0.0,2.0,15.0,0
3019.7,4229.86,1210.16,21.61,92882,33.819385,-117.600213,1.0,52.7,217.0,0,56,0.0,2.0,0.0,0.0,0,2.0,0.0,27.0,0
1292.65,4462.13,3169.48,46.61,90630,33.818477,-118.038307,2.0,19.35,237.0,10,68,1.0,1.0,1.0,3.0,1,1.0,1.0,0.0,0
4424.2,4706.18,281.98,6.13,90712,33.840524,-118.148403,1.0,95.25,509.0,0,46,0.0,0.0,2.0,2.0,0,0.0,0.0,30.0,1
389.6,500.6,101.0,20.2,92126,32.886925,-117.152162,0.0,81.0,852.0,0,5,0.0,0.0,0.0,2.0,0,0.0,0.0,23.0,1
86.6,86.6,0.0,0.0,92592,33.507255,-117.029473,0.0,24.45,984.0,0,4,0.0,0.0,0.0,1.0,0,0.0,0.0,9.0,1
937.5,1350.77,413.27,24.31,95674,38.954144,-121.482536,1.0,55.85,821.0,0,17,0.0,0.0,0.0,1.0,0,2.0,0.0,21.0,1
827.7,1262.94,295.24,26.84,94708,37.897743,-122.263124,0.0,79.15,74.0,0,11,0.0,0.0,0.0,2.0,0,0.0,2.0,15.0,0
1175.6,1946.55,770.95,45.35,93550,34.536232,-118.082935,1.0,64.8,722.0,2,17,0.0,2.0,2.0,1.0,0,0.0,2.0,11.0,0
6816.95,8522.77,1705.82,25.46,96009,41.083464,-121.107929,1.0,105.7,78.0,2,67,0.0,0.0,2.0,2.0,0,2.0,2.0,73.0,0
2038.7,2717.9,679.2,22.64,91911,32.607964,-117.059459,1.0,68.95,189.0,0,30,0.0,0.0,2.0,1.0,0,2.0,0.0,18.0,0
2139.1,2949.58,810.48,18.42,93501,35.097323,-118.171288,0.0,50.15,621.0,0,44,0.0,0.0,0.0,1.0,0,0.0,0.0,22.0,0
73.6,79.79,6.19,6.19,92122,32.85723,-117.209774,0.0,73.6,852.0,0,1,0.0,2.0,0.0,2.0,0,0.0,2.0,52.0,1
7334.05,10169.89,2835.84,44.31,93930,36.220761,-120.980777,2.0,115.1,472.0,0,64,2.0,2.0,2.0,2.0,0,2.0,2.0,4.0,0
5685.8,8694.12,3008.32,44.24,90505,33.807882,-118.347957,1.0,83.0,999.0,1,68,0.0,0.0,0.0,2.0,0,0.0,0.0,5.0,1
4388.4,5882.15,1343.75,31.25,92590,33.475493,-117.219551,0.0,101.0,984.0,8,43,0.0,0.0,2.0,2.0,0,0.0,0.0,20.0,1
358.05,869.24,511.19,30.07,95018,37.089111,-122.062213,2.0,19.4,320.0,0,17,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
55.8,82.02,26.22,26.22,92356,34.508417,-116.856103,0.0,55.8,563.0,0,1,0.0,2.0,0.0,0.0,0,2.0,0.0,22.0,1
1776.95,2433.77,656.82,36.49,91356,34.157137,-118.548511,0.0,99.85,979.0,0,18,2.0,0.0,0.0,2.0,0,0.0,2.0,3.0,1
2697.4,3732.18,1034.78,33.38,91040,34.282704,-118.312929,0.0,86.55,966.0,0,31,0.0,0.0,0.0,2.0,0,0.0,0.0,27.0,1
401.1,567.18,211.45,42.29,91770,34.065108,-118.082791,0.0,85.4,832.0,1,5,2.0,0.0,2.0,2.0,0,0.0,0.0,16.0,1
1306.3,2877.8,1571.5,31.43,93601,37.375816,-119.739935,1.0,25.2,6.0,0,50,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
55.0,102.22,47.22,47.22,92373,34.003243,-117.138286,0.0,55.0,806.0,0,1,0.0,0.0,0.0,0.0,0,0.0,2.0,53.0,1
2475.35,3518.99,1043.64,40.14,95944,39.564113,-120.868836,1.0,95.85,374.0,0,26,2.0,2.0,0.0,2.0,0,2.0,2.0,4.0,0
92.75,129.99,37.24,18.62,95432,39.108252,-123.645121,0.0,50.3,295.0,0,2,0.0,0.0,2.0,1.0,0,0.0,0.0,51.0,0
5409.75,7037.75,1628.0,29.6,95610,38.69508,-121.271616,1.0,70.5,190.0,0,55,0.0,0.0,0.0,2.0,0,2.0,0.0,3.0,0
3023.85,4196.65,1172.8,36.65,95363,37.410236,-121.320337,1.0,70.5,735.0,6,32,0.0,2.0,2.0,2.0,3,0.0,2.0,69.0,0
742.95,784.63,41.68,5.21,90001,33.973616,-118.24902,0.0,94.45,552.0,0,8,0.0,0.0,0.0,2.0,0,2.0,0.0,8.0,1
2627.2,4059.7,1432.5,47.75,96119,41.042003,-120.506086,2.0,90.05,569.0,8,30,0.0,0.0,2.0,2.0,0,0.0,0.0,27.0,0
242.0,295.61,53.61,17.87,92338,34.702766,-116.093376,0.0,75.25,564.0,0,3,0.0,0.0,0.0,2.0,0,0.0,0.0,25.0,1
234.85,317.89,83.04,20.76,94103,37.773147,-122.411287,0.0,56.4,855.0,0,4,0.0,0.0,0.0,1.0,0,0.0,0.0,30.0,0
7839.85,10865.37,2985.52,44.56,95383,38.107441,-120.230625,2.0,116.1,1015.0,0,67,2.0,2.0,2.0,2.0,0,2.0,0.0,29.0,0
3474.05,4782.55,1228.5,35.1,96125,39.600599,-120.636358,0.0,95.45,917.0,0,35,0.0,0.0,0.0,2.0,0,0.0,0.0,29.0,1
442.45,442.45,0.0,0.0,95569,40.363446,-123.835041,0.0,34.0,804.0,0,12,2.0,0.0,2.0,0.0,0,0.0,0.0,6.0,0
50.55,73.11,22.56,22.56,95388,37.421299,-120.599587,0.0,50.55,1083.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,1
266.95,421.55,154.6,30.92,91505,34.174215,-118.345928,0.0,55.75,119.0,0,5,2.0,2.0,0.0,0.0,0,0.0,2.0,41.0,0
71.0,89.84,18.84,18.84,93921,36.554618,-121.922239,0.0,71.0,158.0,1,1,0.0,0.0,0.0,2.0,0,0.0,0.0,19.0,1
